Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,43368,2,aclnnInplaceCopy_TensorMoveAiCore_TensorMove,TensorMove,dynamic,AI_VECTOR_CORE,1774441597979674.892	,6.020,0.180000,48,0,NO,"""4112,4,128""",DT_BF16,NCL,"""4112,4,128""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.568,394670,0.008,0.002,1.113,0.244,2.538,0.556,0.865,0.189,0.0,0.000
0,4294967295,43369,2,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1774441597979680.932	,73.958,0.000000,24,0,NO,"""4112,512;5120,512""",DT_BF16;DT_BF16,ND;ND,"""4112,5120""",DT_BF16,ND,N/A,71.737,3099042,63.297,0.882,38.607,0.538,47.094,0.656,45.055,0.628,65.268,0.91,0.003,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.997
0,4294967295,N/A,N/A,hcom_reduceScatter__503_935_1,hcom_reduceScatter_,N/A,COMMUNICATION,1774441597979755.890	,368.112,1.042000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,16339,39,reduce_scatterAicpuKernel,reduce_scatterAicpuKernel,dynamic,AI_CPU,1774441597980044.144	,325.014,0.000000,58111,58111,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,43372,2,AddRmsNormBias,AddRmsNormBias,dynamic,AI_VECTOR_CORE,1774441597980125.142	,19.360,0.000000,43,0,NO,"""257,5120;257,5120;5120;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED,ND;ND;ND;NULL,"""257,5120;257,1;257,5120""",DT_BF16;FLOAT;DT_BF16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.777,1143759,6.579,0.445,4.104,0.278,5.483,0.371,4.051,0.274,0.117,0.000
0,4294967295,N/A,N/A,hcom_allGather__503_936_1,hcom_allGather_,N/A,COMMUNICATION,1774441597980145.482	,297.834,0.890000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,16341,39,allgatherAicpuKernel,allgatherAicpuKernel,dynamic,AI_CPU,1774441597980369.218	,1168.536,0.000000,58111,58111,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,43375,2,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,AI_CORE,1774441597980444.396	,497.770,0.000000,24,0,NO,"""4112,5120;3200,5120""",DT_BF16;DT_BF16,ND;ND,"""4112,3200""",DT_BF16,ND,N/A,474.265,20488227,388.146,0.818,169.876,0.358,282.823,0.596,394.904,0.833,58.189,0.123,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.278
0,4294967295,43376,2,SwiGlu,SwiGlu,dynamic,AI_VECTOR_CORE,1774441597980942.186	,33.660,0.000000,48,0,NO,"""4112,3200""",DT_BF16,ND,"""4112,1600""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.944,2587172,17.125,0.572,7.126,0.238,12.41,0.414,4.884,0.163,0.035,0.000
0,4294967295,43377,2,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,MIX_AIC,1774441597980977.224	,289.076,1.340000,24,48,NO,"""4112,1600;5120,1600""",DT_BF16;DT_BF16,ND;ND,"""4112,5120""",DT_BF16,ND,0,278.268,12021169,195.66,0.703,98.77,0.355,164.655,0.592,138.084,0.496,75.054,0.27,0.003,47.133,4072285,1.634,0.035,4.689,0.099,19.327,0.41,17.076,0.362,0.099,96.261
0,4294967295,N/A,N/A,hcom_reduceScatter__503_937_1,hcom_reduceScatter_,N/A,COMMUNICATION,1774441597981268.280	,336.072,1.924000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,16343,39,reduce_scatterAicpuKernel,reduce_scatterAicpuKernel,dynamic,AI_CPU,1774441597981537.814	,302.374,0.000000,58111,58111,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,43380,2,AddRmsNormBias,AddRmsNormBias,dynamic,AI_VECTOR_CORE,1774441597981605.332	,19.060,0.000000,43,0,NO,"""257,5120;257,5120;5120;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED,ND;ND;ND;NULL,"""257,5120;257,1;257,5120""",DT_BF16;FLOAT;DT_BF16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.379,1112934,6.591,0.458,3.84,0.267,4.752,0.331,4.026,0.28,0.108,0.000
0,4294967295,N/A,N/A,hcom_allGather__503_938_1,hcom_allGather_,N/A,COMMUNICATION,1774441597981626.432	,299.154,2.190000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,16345,39,allgatherAicpuKernel,allgatherAicpuKernel,dynamic,AI_CPU,1774441597981840.248	,825.544,0.000000,58111,58111,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,43383,2,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1774441597981926.666	,124.538,0.000000,24,0,NO,"""4112,5120;768,5120""",DT_BF16;DT_BF16,ND;ND,"""4112,768""",DT_BF16,ND,N/A,120.761,5216884,94.133,0.78,45.226,0.375,71.735,0.594,113.839,0.943,10.067,0.083,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.967
